CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL454645	453192	CHEMBL454645	453192		8	394.55	2.58	133.59	0	CC1CCC(CN1)C(=O)Nc2ncc(SCc3oc(cn3)C(C)(C)C)s2	2592879	IC50	=	370	nM	6.43	IC50	=	.37	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	557991	CHEMBL965586	B	Inhibition of CDK9-mediated RNA pol 2 phosphorylation at ser2 in human HCT116 cells after 16 hrs by HCS assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	44875	CHEMBL1152130	18926699	Bioorg. Med. Chem. Lett.	2008	18	23	6236			
CHEMBL3655768	1988621	CHEMBL3655768	1988621		7	332.44	2.94	87.89	0	CC[C@H](Nc1nc(NCC2CC2)c3ncn(C(C)C)c3n1)[C@@H](C)O	16310045	IC50	=	380	nM	6.42	IC50	=	380	nM	226144			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1536116	CHEMBL3707641	B	BindingDB_Patents: Kinase Assay. To evaluate the in-vitro kinase potency of the compounds, they were screened against CDK 2 and CDK9. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins generated at Cyclacel. Ltd Dundee, UK.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94207	CHEMBL3638727			2013						
CHEMBL3673498	2006530	CHEMBL3673498	2006530		312	494.01	4.48	99.36	0	CS(=O)(=O)N1CCC(=CC1)c2cc3c(ccnc3[nH]2)c4cccc(NCc5ccccc5Cl)n4	15869848	IC50	=	490	nM	6.31	IC50	=	490	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL296468	71663	CHEMBL296468	71663	BMS-387032	1, SNS-032, BMS-387032	380.53	2.07	133.59	0	CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1	2592885	IC50	=	550	nM	6.26	IC50	=	.55	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	557991	CHEMBL965586	B	Inhibition of CDK9-mediated RNA pol 2 phosphorylation at ser2 in human HCT116 cells after 16 hrs by HCS assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	44875	CHEMBL1152130	18926699	Bioorg. Med. Chem. Lett.	2008	18	23	6236			
CHEMBL3663782	1996716	CHEMBL3663782	1996716		42	424.97	3.37	77.66	0	Clc1ccc(NCC2CCNCC2)nc1c3ccnc4[nH]c(cc34)C5CCNCC5	15868109	IC50	=	550	nM	6.26	IC50	=	550	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL452601	453258	CHEMBL452601	453258		19	394.55	2.52	133.59	0	C[C@H]1CNC[C@@H](C1)C(=O)Nc2ncc(SCc3oc(cn3)C(C)(C)C)s2	2592876	IC50	=	770	nM	6.11	IC50	=	.77	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	557991	CHEMBL965586	B	Inhibition of CDK9-mediated RNA pol 2 phosphorylation at ser2 in human HCT116 cells after 16 hrs by HCS assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	44875	CHEMBL1152130	18926699	Bioorg. Med. Chem. Lett.	2008	18	23	6236			
CHEMBL3668463	2001444	CHEMBL3668463	2001444		192	426.94	2.22	97.88	0	O[C@@H]1CN[C@@H](CNc2ccc(Cl)c(n2)c3ccnc4[nH]c(cc34)C5CCNCC5)C1	15868257	IC50	=	810	nM	6.09	IC50	=	810	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3589666	1950818	CHEMBL3589666	1950818		5n	371.18	4.3	75.21	0	COc1ccc2c(c1)nc(C(=O)O)c3c4cccc(Br)c4[nH]c23	15643367	IC50	=	1500	nM	5.82	IC50	=	1.5	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1502244	CHEMBL3591180	B	Inhibition of human recombinant CDK9 expressed in insect cells using CDK7/9 tide as substrate after 30 mins by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	92690	CHEMBL3588821	25730262	J. Med. Chem.	2015	58	7	3131			
CHEMBL3668405	2001385	CHEMBL3668405	2001385		133	468.38	5.34	95.75	1	CN1CCC(CC1)c2cc3c(ccnc3[nH]2)c4nc(Nc5nc(N)ccc5Cl)ccc4Cl	15868198	IC50	=	1500	nM	5.82	IC50	=	1500	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3663772	1996706	CHEMBL3663772	1996706		31	322.4	2.3	54.04	0	COc1ccncc1c2ccnc3[nH]c(cc23)C4CCN(C)CC4	15868099	IC50	=	2600	nM	5.59	IC50	=	2600	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3655774	1988627	CHEMBL3655774	1988627		13	383.49	3.25	100.78	0	CC[C@H](Nc1nc(NCc2ncccc2C)c3ncn(C(C)C)c3n1)[C@@H](C)O	16319910	IC50	=	5840	nM	5.23	IC50	=	5840	nM	226150			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1536116	CHEMBL3707641	B	BindingDB_Patents: Kinase Assay. To evaluate the in-vitro kinase potency of the compounds, they were screened against CDK 2 and CDK9. Kinase assays were performed in 96-well plates using recombinant CDK/cyclins generated at Cyclacel. Ltd Dundee, UK.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94207	CHEMBL3638727			2013						
CHEMBL427045	352325	CHEMBL427045	352325		3	367.47	4.87	101.06	0	Cc1cc(nc(OC2CCCCC2)n1)c3cnc(Nc4ccccn4)s3	1736671	IC50	>	10000	nM		IC50	>	10000	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	365590	CHEMBL870945	B	Inhibition of CDK9	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein			31312	CHEMBL1137419	16682184	Bioorg. Med. Chem. Lett.	2006	16	14	3751			
CHEMBL507536	494791	CHEMBL507536	494791		11	269.39	2.11	118.47	0	CC(C)(C)c1oc(CSc2cnc(N)s2)nc1	2254198	IC50	>	10000	nM		IC50	>	10	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	496947	CHEMBL1002042	B	Inhibition of CDK9 in human HCT116 cells assessed as phosphor-ser2 level of RNA polymerase 2 after 16 hrs by high content cellular assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein			45715	CHEMBL1143434	18842409	Bioorg. Med. Chem. Lett.	2008	18	21	5763			
CHEMBL3663748	1996681	CHEMBL3663748	1996681		6	375.47	2.33	74.33	0	COc1ccc(cc1c2ccnc3[nH]c(cc23)C4CCCNC4)C5=NCCN5	15868074	IC50	>	12500	nM		IC50	>	12500	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein			94954	CHEMBL3639207			2015						
CHEMBL3589660	1950812	CHEMBL3589660	1950812		5h	296.71	4.23	65.98	0	OC(=O)c1nc2ccccc2c3[nH]c4c(Cl)cccc4c13	15643361	IC50	=	15000	nM	4.82	IC50	=	15	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1502244	CHEMBL3591180	B	Inhibition of human recombinant CDK9 expressed in insect cells using CDK7/9 tide as substrate after 30 mins by scintillation counting analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	92690	CHEMBL3588821	25730262	J. Med. Chem.	2015	58	7	3131			
CHEMBL3343040	1795189	CHEMBL3343040	1795189		10	401.42	3.78	122.39	0	COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(N)nc2cc1O	15101474	IC50	>	30000	nM		IC50	>	30	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1443102	CHEMBL3380808	B	Inhibition of human CDK9 incubated for 20 mins prior to MgCl2 addition measured after 90 mins by mobility shift assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein			89466	CHEMBL3351874	25262942	Bioorg. Med. Chem.	2014	22	21	6256			
CHEMBL3343051	1795201	CHEMBL3343051	1795201		24b	427.41	1.31	129.29	0	O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c3cccc(c3)C4=CNC(=O)NC4=O	15101482	IC50	>	30000	nM		IC50	>	30	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1443102	CHEMBL3380808	B	Inhibition of human CDK9 incubated for 20 mins prior to MgCl2 addition measured after 90 mins by mobility shift assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein			89466	CHEMBL3351874	25262942	Bioorg. Med. Chem.	2014	22	21	6256			
CHEMBL3673541	2006573	CHEMBL3673541	2006573		356	458.49	3.25	96.03	0	CNC(=O)N1CCC(=CC1)c2cc3c(ccnc3[nH]2)c4cncc(OCc5cccc(F)c5)n4	15869891	IC50	=	2	nM	8.7	IC50	=	2	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL296468	71663	CHEMBL296468	71663	BMS-387032	1, SNS-032, BMS-387032	380.53	2.07	133.59	0	CC(C)(C)c1oc(CSc2cnc(NC(=O)C3CCNCC3)s2)nc1	2592914	IC50	=	4	nM	8.4	IC50	=	.004	uM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	558001	CHEMBL965596	B	Inhibition of CDK9/Cyclin T	1	Scientific Literature				Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	8	Homologous protein			44875	CHEMBL1152130	18926699	Bioorg. Med. Chem. Lett.	2008	18	23	6236			
CHEMBL3673538	2006570	CHEMBL3673538	2006570		353	458.49	2.41	107.03	0	OCC(=O)N1CCC(=CC1)c2cc3c(ccnc3[nH]2)c4cncc(NCc5cccc(F)c5)n4	15869888	IC50	=	9	nM	8.05	IC50	=	9	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673435	2006466	CHEMBL3673435	2006466		34	371.41	2.21	80.31	0	COc1cc(F)ccc1c2ccnc(NC(=O)C3CCC(C3)NC(=O)C)c2	16301173	IC50	=	10	nM	8	IC50	=	10	nM	308357			BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1534707	CHEMBL3707939	B	BindingDB_Patents:  In Vitro Kinase Inhibition Assay. In vitro kinase assay analysis may be performed using standard techniques described in the art. These techniques are also used by commercial services providers in order to offer in vitro kinase activity assay services, e.g. the assays offered by Millipore Inc. (worldwide website www(dot)millipore.com), ProQinase GmbH (worldwide website www(dot)proqinase.de) and others.  All kinase assays were performed in 96-well FlashPlates from Perkin Elmer/NEN (Boston, Mass., USA) in a 50ul reaction volume. The reaction mixture was pipetted in four steps in the following order: 20ul of assay buffer (standard buffer),5ul of ATP solution (in H2O, 5 ul of test compound (in 10% DMSO), 10ul of substrate/10ul of enzyme solution (premixed)The assay for all enzymes contained 60 mM HEPES-NaOH (pH 7.5), 3 mM MgCl2, 3 mM MnCl2, 3uM Na-Orthovanadate, 1.2 mM DTT, 50 ug/ml PEG2000, 1 uM [33P]-ATP (approx. 5x1005 cpm per well).	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94932	CHEMBL3638701			2015						
CHEMBL3663759	1996692	CHEMBL3663759	1996692		17	325.38	3.12	49.94	0	COc1ccc(F)cc1c2ccnc3[nH]c(cc23)C4CCNCC4	15868085	IC50	=	11	nM	7.96	IC50	=	11	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
CHEMBL3673523	2006555	CHEMBL3673523	2006555		337	477.53	2.85	107.39	0	OCC(O)CN1CCC(CC1)c2cc3c(ccnc3[nH]2)c4cncc(OCc5cccc(F)c5)n4	15869873	IC50	=	11	nM	7.96	IC50	=	11	nM			0	BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	1528775	CHEMBL3706310	B	BindingDB_Patents: LANCE ULight TR-FRET Kinase Assay. CDK9 enzyme activities were measured using LANCE ULight TR-FRET kinase assay reagents (PerkinElmer, Waltham, Mass.). Compounds were directly added in 100% DMSO to white low volume assay plates (Perkin Elmer Proxiplate 6008289) using a Labcyte Echo acoustic dispenser. Assay reagents in serine/threonine kinase assay buffer containing 20 mM HEPES, 10 mM MgCl2, 100 mM Na3VO4, and 0.0075% Triton X-100. were added for final reaction mixture concentrations of 1000 uM ATP, 100 nM U-light MBP peptide (Perkin Elmer TRF0109M) and reaction initiated with 4 nM CDK9/Cyclin T1 (Carna Biosciences 04-110). The kinase reaction was carried out for 30 minutes before addition of stopping buffer to a final of 20 mM EDTA and 0.5 nM of LANCE Ultra Europium anti-phospho-MBP antibody (PerkinElmer TRF0201M) in LANCE detection buffer (PerkinElmer CR97-100). The reaction was equilibrated for 1 hour and the signal read in the Perkin Elmer Envision in TR-FRET mode.	37	BindingDB Database	Homo sapiens		9606	Autocuration	BAO_0000357	11626	CHEMBL3116	SINGLE PROTEIN	P50750	Cyclin-dependent kinase 9	Homo sapiens	9	Protein	Pkinase	high	94954	CHEMBL3639207			2015						
